"","Title","LCCN","Start_Date","End_Date","Town","State"
"2602","The herald-advance.","sn00065154",1890-04-11,1922-05-10,"Milbank","South Dakota"
"2603","The herald.","sn00065152",1883-04-06,1890-04-01,"Big Stone City","South Dakota"
"2604","The Hot Springs star.","sn96090256",1887-05-13,1892-02-19,"Hot Spings","South Dakota"
"2605","Hot Springs weekly star.","sn96090259",1892-02-26,1917-11-09,"Hot Springs","South Dakota"
"2606","Kimball enterprise.","sn99068075",1883-04-13,1883-08-10,"Kimball","South Dakota"
"2607","The Kimball graphic.","sn99068076",1883-08-17,1905-08-04,"Kimball","South Dakota"
"2608","Kingsbury County independent.","sn00065130",1904-05-20,1911-10-06,"DeSmet","South Dakota"
"2609","The Lemmon herald.","sn89074986",1912-01-12,1917-04-04,"Lemmon","South Dakota"
"2610","Lincoln County advocate.","sn2001063144",1876-04-26,1877-05-16,"Canton","South Dakota"
"2611","The Madison daily leader.","sn99062034",1890-04-07,1922-09-30,"Madison","South Dakota"
"2612","The Mitchell capital.","sn2001063112",1885-11-27,1918-06-20,"Mitchell","South Dakota"
"2613","The Mobridge news.","sn98069043",1909-01-01,1915-07-31,"Mobridge","South Dakota"
"2614","Nachrichten=herold.","sn98069092",1901-08-29,1907-08-29,"Sioux Falls","South Dakota"
"2615","The New era-leader.","sn99068037",1911-03-10,1912-01-26,"Wagner","South Dakota"
"2616","Newell reclamation news.","sn97065720",1915-06-17,1917-12-13,"Newell","South Dakota"
"2617","The Oglala light.","2017270500",1905-02-01,1920-04-15,"Pine Ridge","South Dakota"
"2618","Philip weekly review and Bad River news.","sn95076626",1912-07-25,1918-04-18,"Philip","South Dakota"
"2619","Philip weekly review.","sn95076627",1918-04-25,1920-03-25,"Philip","South Dakota"
"2620","Philip weekly review.","sn95076625",1907-06-14,1912-07-18,"Philip","South Dakota"
"2621","Pierre weekly free press.","sn98062890",1890-01-02,1918-06-27,"Pierre","South Dakota"
"2622","The pioneer-review.","sn95076623",1920-07-01,1922-12-28,"Philip","South Dakota"
"2623","The pioneer.","sn95076622",1917-04-12,1919-06-26,"Philip","South Dakota"
"2624","Press and daily Dakotaian.","sn91099608",1880-04-26,1889-04-25,"Yankton","South Dakota"
"2625","Saturday news.","sn2001063549",1908-02-14,1919-06-26,"Watertown","South Dakota"
"2626","The Sisseton weekly standard.","sn99062049",1904-12-23,1921-11-11,"Sisseton","South Dakota"
"2627","The star.","sn2001063591",1894-01-18,1894-01-18,"Aberdeen","South Dakota"
"2628","The state Democrat.","2015270501",1898-08-19,1900-08-17,"Aberdeen","South Dakota"
"2630","Sturgis advertiser.","sn97065761",1887-07-19,1896-06-04,"Sturgis","South Dakota"
"2631","The Sully County watchman.","sn99062858",1883-07-07,1894-07-13,"Clifton","South Dakota"
"2632","Süd Dakota nachrichten.","sn98069093",1896-01-23,1900-04-26,"Sioux Falls","South Dakota"
"2633","Süd=Dakota Nachrichten und Herold.","sn98069095",1900-05-03,1901-08-22,"Sioux Falls","South Dakota"
"2634","Turner County herald.","sn2001063133",1883-05-10,1918-06-27,"Hurley","South Dakota"
"2635","Union County courier. [volume] (Elk Point, Union County, D.T.","sn84022137",1877-11-21,1913-03-20,"Elk Point","South Dakota"
"2636","The Wagner leader.","sn99068036",1912-02-02,1912-03-29,"Wagner","South Dakota"
"2637","The Wagner post.","sn99068038",1912-04-05,1912-06-28,"Wagner","South Dakota"
"2638","The Warner sun.","sn2001063565",1885-09-25,1888-08-24,"Warner","South Dakota"
"2639","The Warner weekly sun.","sn2001063566",1883-08-18,1885-09-18,"Warner","South Dakota"
"2640","Wessington Springs herald.","sn99067997",1883-03-24,1891-12-18,"Wessington Springs","South Dakota"
"2641","Yankton daily press and Dakotaian.","sn91099607",1875-04-26,1875-11-04,"Yankton","South Dakota"
"2642","The Athens post.","sn84024443",1849-10-12,1874-12-25,"Athens","Tennessee"
"2643","Blount County democrat.","sn96091617",1879-07-31,1883-01-20,"Maryville","Tennessee"
"2644","The Bolivar bulletin.","sn89058007",1888-11-30,1904-12-23,"Bolivar","Tennessee"
"2645","The Bolivar bulletin.","sn85033306",1865-09-21,1888-04-13,"Bolivar","Tennessee"
"2647","Brownlow's Knoxville Whig and independent journal.","sn83045627",1855-01-20,1855-01-20,"Knoxville","Tennessee"
"2648","Brownlow's Knoxville Whig, and rebel ventilator.","sn83045586",1863-11-11,1866-02-21,"Knoxville","Tennessee"
"2649","Brownlow's Knoxville Whig.","sn83045629",1866-02-28,1869-01-27,"Knoxville","Tennessee"
"2650","Brownlow's Knoxville Whig.","sn83045628",1856-08-30,1861-07-27,"Knoxville","Tennessee"
"2651","Brownlow's Knoxville Whig.","sn99065841",1868-08-08,1868-08-08,"Knoxville","Tennessee"
"2652","Brownlow's weekly Whig.","sn83045630",1861-08-03,1861-10-26,"Knoxville","Tennessee"
"2653","The Camden chronicle.","sn89058013",1890-04-25,1922-12-15,"Camden","Tennessee"
"2654","Carroll County democrat.","sn89058115",1912-01-05,1921-12-16,"Huntingdon","Tennessee"
"2655","Carthage courier.","sn89058027",1915-01-07,1921-12-22,"Carthage","Tennessee"
"2656","The Chattanooga Daily Rebel.","sn82015209",1862-08-09,1864-04-22,"Chattanooga","Tennessee"
"2657","The Chattanooga news.","sn85038531",1918-01-01,1920-12-31,"Chattanooga","Tennessee"
"2658","The Chilhowee echo.","sn97065165",1899-10-28,1900-05-12,"Knoxville","Tennessee"
"2659","Clarksville chronicle.","sn88061077",1868-01-03,1872-12-21,"Clarksville","Tennessee"
"2660","Clarksville chronicle.","sn88061076",1857-10-30,1865-09-08,"Clarksville","Tennessee"
"2661","Clarksville daily chronicle.","sn88061069",1884-11-05,1884-11-06,"Clarksville","Tennessee"
"2662","Clarksville evening chronicle.","sn88061070",1888-10-04,1889-03-19,"Clarksville","Tennessee"
"2663","Clarksville evening tobacco leaf-chronicle.","sn88061071",1890-03-06,1890-03-11,"Clarksville","Tennessee"
"2664","Clarksville weekly chronicle.","sn88061082",1873-01-04,1890-02-15,"Clarksville","Tennessee"
"2665","Clarksville weekly chronicle.","sn85033371",1865-09-15,1867-07-12,"Clarksville","Tennessee"
"2666","The Clarksville weekly chronicle.","sn88061075",1855-07-06,1855-07-06,"Clarksville","Tennessee"
"2667","The Columbia herald.","sn96091104",1881-05-13,1921-12-30,"Columbia","Tennessee"
"2668","The Columbia herald.","sn85033386",1861-03-30,1873-12-19,"Columbia","Tennessee"
"2669","The comet.","sn98069796",1917-07-19,1918-10-05,"Johnson City","Tennessee"
"2670","The comet.","sn89058128",1884-03-15,1916-01-13,"Johnson City","Tennessee"
"2671","The commercial courier.","sn89058320",1899-09-07,1899-09-07,"Union City","Tennessee"
"2672","The commercial.","sn89058321",1901-04-19,1922-12-22,"Union City","Tennessee"
"2673","The Covington leader.","sn89058364",1888-12-14,1922-12-20,"Covington","Tennessee"
"2674","Crossville chronicle.","sn85042757",1915-01-06,1922-12-20,"Crossville","Tennessee"
"2675","The daily bulletin.","sn85038523",1862-09-24,1863-01-28,"Winchester","Tennessee"
"2676","Daily Nashville patriot.","sn83025725",1860-06-05,1862-03-26,"Nashville","Tennessee"
"2677","Daily Nashville patriot.","sn96091000",1857-01-15,1858-01-30,"Nashville","Tennessee"
"2678","The Daily Nashville true Whig.","sn86071224",1855-07-02,1855-11-27,"Nashville","Tennessee"
"2679","Daily Nashville union.","sn85033708",1862-04-13,1862-06-18,"Nashville","Tennessee"
"2680","Daily tobacco leaf-chronicle.","sn88061072",1890-03-12,1892-12-31,"Clarksville","Tennessee"
"2681","Daily union and American.","sn85038519",1865-12-09,1866-11-23,"Nashville","Tennessee"
"2682","Daily union appeal.","sn97065211",1862-08-12,1862-08-30,"Memphis","Tennessee"
"2683","The Dickson County herald.","sn89058337",1913-10-10,1922-12-22,"Dickson","Tennessee"
"2684","Dresden enterprise and Sharon tribune.","sn89058336",1914-01-02,1921-12-16,"Dresden","Tennessee"
"2685","The Fayette falcon.","sn89058253",1915-01-08,1921-12-23,"Somerville","Tennessee"
"2686","Fayetteville observer.","sn85033395",1850-12-17,1880-12-23,"Fayetteville","Tennessee"
"2687","Grainger County news.","sn99065781",1917-02-15,1922-12-13,"Rutledge","Tennessee"
"2688","The Greeneville daily sun.","sn97065122",1918-03-28,1920-09-25,"Greeneville","Tennessee"
"2689","The herald and mail.","sn86053406",1873-12-26,1878-08-02,"Columbia","Tennessee"
"2690","Herald and tribune.","sn85033429",1869-08-26,1897-12-29,"Jonesborough","Tennessee"
"2691","The home journal.","sn95068565",1858-09-23,1884-10-29,"Winchester","Tennessee"
"2692","The home journal.","sn97065087",1857-01-22,1857-05-29,"Winchester","Tennessee"
"2693","Jackson County sentinel.","sn89058098",1916-01-14,1922-12-21,"Gainesboro","Tennessee"
"2694","The Johnson City comet.","sn98069795",1916-01-20,1917-07-12,"Johnson City","Tennessee"
"2695","Johnson City comet.","sn98069808",1918-02-07,1918-02-07,"Johnson City","Tennessee"
"2696","Knoxville daily chronicle.","sn85033437",1870-05-11,1882-12-31,"Knoxville","Tennessee"
"2697","The Knoxville independent.","sn85042907",1911-05-20,1919-10-11,"Knoxville","Tennessee"
"2698","Knoxville tri-weekly Whig and rebel ventilator.","sn85071003",1864-07-26,1864-07-29,"Knoxville","Tennessee"
"2699","Knoxville weekly chronicle.","sn85033438",1870-04-06,1875-02-24,"Knoxville","Tennessee"
"2700","Knoxville Whig and chronicle.","sn85042534",1875-03-03,1875-12-29,"Knoxville","Tennessee"
"2701","Lawrence democrat.","sn97065075",1890-04-25,1913-12-24,"Lawrenceburg","Tennessee"
"2702","The Lexington progress.","sn89058168",1913-01-10,1922-12-29,"Lexington","Tennessee"
"2703","Loudon free press.","sn86053481",1852-10-20,1855-02-14,"Loudon","Tennessee"
"2704","Maryville daily times.","sn89058369",1884-10-11,1884-10-11,"Maryville","Tennessee"
"2705","Maryville Republican.","sn96091618",1876-08-05,1877-10-27,"Maryville","Tennessee"
"2706","Maryville Republican.","sn83025728",1867-11-02,1870-02-26,"Maryville","Tennessee"
"2707","The Maryville times.","sn89058370",1885-01-08,1920-05-12,"Maryville","Tennessee"
"2708","McNairy County independent.","sn89058154",1913-01-03,1922-12-08,"Selmer","Tennessee"
"2709","The Memphis appeal.","sn84024448",1886-01-28,1889-06-30,"Memphis","Tennessee"
"2710","Memphis daily appeal.","sn83045160",1857-01-01,1886-01-27,"Memphis","Tennessee"
"2711","The Memphis union appeal.","sn86053503",1862-07-02,1862-08-10,"Memphis","Tennessee"
"2712","The Milan exchange.","sn86053488",1874-03-05,1887-12-31,"Milan","Tennessee"
"2713","The Morgan County press.","sn99065839",1916-08-03,1922-12-15,"Wartburg","Tennessee"
"2714","The Morristown gazette.","sn85033681",1868-01-30,1884-12-17,"Morristown","Tennessee"
"2715","Mrs. Grundy of Grundy.","sn99065803",1903-04-09,1903-07-02,"Tracy City","Tennessee"
"2716","Mrs. Grundy.","sn89058318",1903-12-17,1921-12-29,"Tracy City","Tennessee"
"2717","Nashville daily patriot.","sn86053516",1855-12-01,1857-01-14,"Nashville","Tennessee"
"2718","The Nashville daily union.","sn83025718",1862-06-19,1866-06-17,"Nashville","Tennessee"
"2719","The Nashville globe.","sn86064259",1907-01-11,1918-12-27,"Nashville","Tennessee"
"2720","Nashville patriot.","sn85033711",1858-02-01,1860-12-29,"Nashville","Tennessee"
"2721","Nashville union and American.","sn85033699",1868-10-18,1875-08-31,"Nashville","Tennessee"
"2722","Nashville union and American.","sn85038518",1853-05-18,1862-02-01,"Nashville","Tennessee"
"2723","Nashville union and dispatch.","sn85038521",1866-11-24,1868-08-26,"Nashville","Tennessee"
"2724","The Nashville union.","sn86071264",1853-01-02,1853-05-17,"Nashville","Tennessee"
"2725","The Nashville weekly union.","sn85038522",1865-05-21,1865-05-21,"Nashville","Tennessee"
"2726","The Newport plain talk.","sn89058216",1911-03-09,1922-11-08,"Newport","Tennessee"
"2727","The news scimitar.","sn98069867",1918-10-22,1920-12-31,"Memphis","Tennessee"
"2728","The news.","sn85034339",1865-09-15,1867-03-07,"Bristol","Tennessee"
"2729","The Parisian.","sn89058354",1914-01-23,1921-12-30,"Paris","Tennessee"
"2730","Plateau gazette and east Tennessee news.","sn97065159",1883-03-24,1884-07-24,"Rugby","Tennessee"
"2731","Polk County news-gazette.","sn88061288",1910-07-14,1914-10-15,"Benton","Tennessee"
"2732","Polk County news.","sn86071278",1917-02-01,1921-12-22,"Benton","Tennessee"
"2733","The Polk County Republican.","sn89058068",1914-02-20,1918-04-12,"Ducktown","Tennessee"
"2735","Public ledger.","sn85033673",1866-03-05,1883-12-31,"Memphis","Tennessee"
"2736","The Pulaski citizen.","sn85033964",1866-01-05,1889-12-26,"Pulaski","Tennessee"
"2737","Putnam County herald.","sn89058133",1911-01-05,1921-12-22,"Cookeville","Tennessee"
"2738","The Republican.","sn85042543",1873-01-04,1875-03-06,"Maryville","Tennessee"
"2739","The Rugbeian and district reporter.","sn96086912",1882-10-07,1883-03-17,"Rugby","Tennessee"
"2740","The Rugbeian.","sn97065158",1881-01-01,1882-09-30,"Rugby","Tennessee"
"2741","The Rugby gazette and east Tennessee news.","sn93063896",1884-08-16,1887-06-25,"Rugby","Tennessee"
"2742","The Rugby news.","sn97065160",1890-11-15,1891-02-21,"Rugby","Tennessee"
"2743","Savannah courier.","sn89058248",1885-09-17,1901-12-27,"Savannah","Tennessee"
"2744","The Sequachee news.","sn89058249",1895-07-11,1896-07-02,"Sequachee","Tennessee"
"2745","Sequachee Valley news.","sn89058250",1896-07-09,1920-12-30,"Sequachee","Tennessee"
"2746","The Sneedville news.","sn97065558",1913-10-03,1922-10-27,"Sneedville","Tennessee"
"2747","Southern standard.","sn86090474",1880-02-21,1891-12-26,"McMinnville","Tennessee"
"2748","The states-graphic.","sn89058012",1916-01-07,1918-10-25,"Brownsville","Tennessee"
"2749","The Sweetwater enterprise.","sn89058302",1869-11-11,1872-11-21,"Sweetwater","Tennessee"
"2750","The Sweetwater forerunner.","sn97065409",1868-03-13,1869-03-18,"Sweetwater","Tennessee"
"2751","Tennessee staatszeitung.","sn86053575",1866-03-17,1869-03-31,"Nashville","Tennessee"
"2752","Tennessee staatszeitung.","sn95068537",1867-04-14,1869-03-24,"Nashville","Tennessee"
"2753","Tri-weekly union and American.","sn96091014",1866-09-29,1866-11-06,"Nashville","Tennessee"
"2754","Tri-weekly Whig.","sn83045306",1860-02-25,1861-06-25,"Knoxville","Tennessee"
"2755","Union and American.","sn85042816",1875-11-10,1877-06-07,"Greeneville","Tennessee"
"2756","The Union flag.","sn85038553",1865-08-25,1871-01-13,"Jonesborough","Tennessee"
"2757","The union.","sn97065126",1877-07-19,1877-07-26,"Greeneville","Tennessee"
"2758","Weekly Clarksville chronicle.","sn85033372",1856-04-25,1857-10-23,"Clarksville","Tennessee"
"2759","The weekly herald.","sn86053402",1876-07-14,1881-12-09,"Cleveland","Tennessee"
"2760","The west Tennessee star.","sn89058006",1888-04-20,1888-11-23,"Bolivar","Tennessee"
"2761","Whig and tribune.","sn85033435",1871-07-29,1876-09-23,"Jackson","Tennessee"
"2762","The Winchester appeal.","sn97065089",1856-02-16,1856-06-28,"Winchester","Tennessee"
"2763","Winchester army bulletin.","sn85038525",1863-07-11,1863-08-16,"Winchester","Tennessee"
"2764","Winchester daily bulletin.","sn85038524",1863-01-29,1863-06-20,"Winchester","Tennessee"
"2765","The Winchester home journal.","sn97065088",1857-06-06,1858-09-09,"Winchester","Tennessee"
"2766","The Winchester weekly appeal.","sn97065090",1856-07-05,1856-12-19,"Winchester","Tennessee"
"2767","Wochenblatt der Tennessee staatszeitung.","sn96091060",1867-04-01,1867-04-07,"Nashville","Tennessee"
"2768","Amarillo daily news.","sn85042551",1911-01-13,1922-12-31,"Amarillo","Texas"
"2769","The Austin weekly statesman.","sn86088296",1883-04-19,1898-01-27,"Austin","Texas"
"2770","The avalanche.","sn86088028",1908-07-24,1909-04-01,"Lubbock","Texas"
"2771","The Beaumont enterprise.","sn86071101",1904-08-26,1904-10-14,"Beaumont","Texas"
"2772","Brenham weekly banner.","sn86089443",1877-01-05,1897-12-30,"Brenham","Texas"
"2773","The Brownsville daily herald.","sn86099906",1897-08-02,1909-12-31,"Brownsville","Texas"
"2774","Bryan daily eagle and pilot.","sn86088651",1909-03-31,1917-03-09,"Bryan","Texas"
"2775","Bryan daily eagle.","sn86088792",1922-08-02,1922-08-02,"Bryan","Texas"
"2776","The Bryan daily eagle.","sn88083938",1895-12-04,1898-06-30,"Bryan","Texas"
"2777","The Bryan eagle.","sn86088572",1892-07-07,1913-04-24,"Bryan","Texas"
"2778","Bryan morning eagle and pilot.","sn95078907",1909-01-24,1909-03-30,"Bryan","Texas"
"2779","Bryan morning eagle.","sn86088652",1898-07-10,1909-01-23,"Bryan","Texas"
"2780","Canyon City news.","sn86088199",1903-03-20,1908-09-04,"Canyon City","Texas"
"2781","Corpus Christi caller and daily herald.","sn86088527",1911-12-03,1917-10-17,"Corpus Christi","Texas"
"2782","The Corpus Christi caller.","sn86071134",1918-07-01,1921-09-30,"Corpus Christi","Texas"
"2783","The daily enterprise.","2013271050",1898-09-23,1902-06-23,"Beaumont","Texas"
"2784","The daily herald.","sn86089174",1892-07-04,1897-06-30,"Brownsville","Texas"
"2785","The daily Panhandle.","sn86088049",1907-08-27,1920-12-01,"Amarillo","Texas"
"2786","The Dallas daily herald.","sn83025733",1873-02-11,1887-12-29,"Dallas","Texas"
"2787","The Dallas express.","sn83025779",1919-01-11,1922-12-30,"Dallas","Texas"
"2788","Dallas herald.","sn84022278",1855-12-08,1873-06-14,"Dallas","Texas"
"2789","The Dallas weekly herald.","sn84022279",1873-06-21,1885-12-03,"Dallas","Texas"
"2790","El Democrata fronterizo.","sn83045001",1904-01-07,1919-05-30,"Laredo","Texas"
"2791","El Paso daily herald.","sn86064199",1896-12-04,1901-04-02,"El Paso","Texas"
"2792","El Paso herald.","sn88084272",1910-01-03,1921-01-12,"El Paso","Texas"
"2793","Fort Worth daily gazette.","sn86064205",1883-01-02,1890-12-31,"Fort Worth","Texas"
"2794","The Fort Worth gazette.","sn86090803",1891-04-02,1891-05-28,"Fort Worth","Texas"
"2795","Fort Worth gazette.","sn86071158",1891-04-01,1896-04-30,"Fort Worth","Texas"
"2796","Fort Worth weekly gazette.","sn86088529",1886-05-21,1890-12-25,"Fort Worth","Texas"
"2797","Freie Presse für Texas.","sn83045227",1877-10-01,1918-12-31,"San Antonio","Texas"
"2798","The Gonzales inquirer.","sn83021636",1853-06-04,1854-05-27,"Gonzales","Texas"
"2799","The Greenville morning herald.","sn86089407",1910-01-02,1918-11-13,"Greenville","Texas"
"2800","The Houston daily post.","sn86071197",1893-12-01,1903-02-28,"Houston","Texas"
"2801","Jefferson jimplecute.","sn86089978",1907-02-08,1913-12-25,"Jefferson","Texas"
